group,subject_id,condition,beat_number,elapsed_sec,relative_sec,relative_min,normalized_position,heart_rate_bpm,recording_duration_sec
chi_meditation,C1,pre_meditation,2121,17345.211,1792.539,29.876,0.5136,91.46,3490.4
chi_meditation,C1,pre_meditation,2141,17361.875,1809.203,30.153,0.5183,65.65,3490.4
chi_meditation,C1,pre_meditation,2161,17379.211,1826.539,30.442,0.5233,70.42,3490.4
chi_meditation,C1,pre_meditation,2181,17397.07,1844.398,30.74,0.5284,63.49,3490.4
chi_meditation,C1,pre_meditation,2201,17414.266,1861.594,31.027,0.5333,74.53,3490.4
chi_meditation,C1,pre_meditation,2221,17433.156,1880.484,31.341,0.5388,62.96,3490.4
chi_meditation,C1,pre_meditation,2241,17451.852,1899.18,31.653,0.5441,74.53,3490.4
chi_meditation,C1,pre_meditation,2261,17469.773,1917.101,31.952,0.5492,59.52,3490.4
chi_meditation,C1,pre_meditation,2281,17488.305,1935.633,32.261,0.5546,65.08,3490.4
chi_meditation,C1,pre_meditation,2301,17505.273,1952.601,32.543,0.5594,66.82,3490.4
chi_meditation,C1,pre_meditation,2321,17523.828,1971.156,32.853,0.5647,73.89,3490.4
chi_meditation,C1,pre_meditation,2341,17541.57,1988.898,33.148,0.5698,67.34,3490.4
chi_meditation,C1,pre_meditation,2361,17558.695,2006.023,33.434,0.5747,61.41,3490.4
chi_meditation,C1,pre_meditation,2381,17577.031,2024.359,33.739,0.58,61.41,3490.4
chi_meditation,C1,pre_meditation,2401,17595.031,2042.359,34.039,0.5851,78.33,3490.4
chi_meditation,C1,pre_meditation,2421,17612.414,2059.742,34.329,0.5901,64.52,3490.4
chi_meditation,C1,pre_meditation,2441,17629.492,2076.82,34.614,0.595,65.08,3490.4
chi_meditation,C1,pre_meditation,2461,17646.68,2094.008,34.9,0.5999,67.95,3490.4
chi_meditation,C1,pre_meditation,2481,17664.492,2111.82,35.197,0.605,77.62,3490.4
chi_meditation,C1,pre_meditation,2501,17681.75,2129.078,35.485,0.61,69.2,3490.4
chi_meditation,C1,pre_meditation,2521,17698.508,2145.836,35.764,0.6148,86.33,3490.4
chi_meditation,C1,pre_meditation,2541,17716.0,2163.328,36.055,0.6198,63.97,3490.4
chi_meditation,C1,pre_meditation,2561,17733.766,2181.094,36.352,0.6249,61.41,3490.4
chi_meditation,C1,pre_meditation,2581,17752.805,2200.133,36.669,0.6303,59.52,3490.4
chi_meditation,C1,pre_meditation,2601,17768.555,2215.883,36.931,0.6348,72.46,3490.4
chi_meditation,C1,pre_meditation,2621,17787.008,2234.336,37.239,0.6401,68.57,3490.4
chi_meditation,C1,pre_meditation,2641,17804.258,2251.586,37.526,0.6451,69.2,3490.4
chi_meditation,C1,pre_meditation,2661,17821.672,2269.0,37.817,0.6501,76.82,3490.4
chi_meditation,C1,pre_meditation,2681,17839.195,2286.523,38.109,0.6551,62.44,3490.4
chi_meditation,C1,pre_meditation,2701,17857.281,2304.609,38.41,0.6603,67.95,3490.4
chi_meditation,C1,pre_meditation,2721,17875.406,2322.734,38.712,0.6655,60.98,3490.4
chi_meditation,C1,pre_meditation,2741,17893.469,2340.797,39.013,0.6706,70.42,3490.4
chi_meditation,C1,pre_meditation,2761,17911.953,2359.281,39.321,0.6759,61.92,3490.4
chi_meditation,C1,pre_meditation,2781,17929.82,2377.148,39.619,0.681,69.2,3490.4
chi_meditation,C1,pre_meditation,2801,17946.648,2393.976,39.9,0.6859,66.23,3490.4
chi_meditation,C1,pre_meditation,2821,17963.867,2411.195,40.187,0.6908,69.85,3490.4
chi_meditation,C1,pre_meditation,2841,17979.438,2426.766,40.446,0.6953,81.74,3490.4
chi_meditation,C1,pre_meditation,2861,17995.07,2442.398,40.707,0.6997,75.28,3490.4
chi_meditation,C1,pre_meditation,2881,18011.664,2458.992,40.983,0.7045,66.23,3490.4
chi_meditation,C1,pre_meditation,2901,18028.93,2476.258,41.271,0.7094,66.23,3490.4
chi_meditation,C1,pre_meditation,2921,18047.438,2494.766,41.579,0.7147,63.97,3490.4
chi_meditation,C1,pre_meditation,2941,18065.57,2512.898,41.882,0.7199,64.52,3490.4
chi_meditation,C1,pre_meditation,2961,18083.516,2530.844,42.181,0.7251,60.0,3490.4
chi_meditation,C1,pre_meditation,2981,18102.055,2549.383,42.49,0.7304,63.49,3490.4
chi_meditation,C1,pre_meditation,3001,18119.57,2566.898,42.782,0.7354,67.34,3490.4
chi_meditation,C1,pre_meditation,3021,18136.82,2584.148,43.069,0.7403,62.96,3490.4
chi_meditation,C1,pre_meditation,3041,18155.039,2602.367,43.373,0.7456,61.92,3490.4
chi_meditation,C1,pre_meditation,3061,18173.547,2620.875,43.681,0.7509,64.52,3490.4
chi_meditation,C1,pre_meditation,3081,18192.062,2639.39,43.99,0.7562,66.82,3490.4
chi_meditation,C1,pre_meditation,3101,18210.125,2657.453,44.291,0.7614,64.52,3490.4
chi_meditation,C1,pre_meditation,3121,18227.93,2675.258,44.588,0.7665,72.46,3490.4
chi_meditation,C1,pre_meditation,3141,18245.539,2692.867,44.881,0.7715,62.44,3490.4
chi_meditation,C1,pre_meditation,3161,18264.32,2711.648,45.194,0.7769,71.77,3490.4
chi_meditation,C1,pre_meditation,3181,18281.367,2728.695,45.478,0.7818,64.52,3490.4
chi_meditation,C1,pre_meditation,3201,18299.156,2746.484,45.775,0.7869,68.57,3490.4
chi_meditation,C1,pre_meditation,3221,18317.57,2764.898,46.082,0.7921,62.96,3490.4
chi_meditation,C1,pre_meditation,3241,18335.828,2783.156,46.386,0.7974,71.09,3490.4
chi_meditation,C1,pre_meditation,3261,18352.32,2799.648,46.661,0.8021,62.44,3490.4
chi_meditation,C1,pre_meditation,3281,18371.016,2818.344,46.972,0.8074,67.95,3490.4
chi_meditation,C1,pre_meditation,3301,18385.617,2832.945,47.216,0.8116,92.59,3490.4
chi_meditation,C1,pre_meditation,3321,18399.422,2846.75,47.446,0.8156,90.36,3490.4
chi_meditation,C1,pre_meditation,3341,18413.477,2860.805,47.68,0.8196,76.05,3490.4
chi_meditation,C1,pre_meditation,3361,18428.711,2876.039,47.934,0.824,90.36,3490.4
chi_meditation,C1,pre_meditation,3381,18442.016,2889.344,48.156,0.8278,85.35,3490.4
chi_meditation,C1,pre_meditation,3401,18456.578,2903.906,48.398,0.832,75.28,3490.4
chi_meditation,C1,pre_meditation,3421,18470.852,2918.18,48.636,0.836,84.39,3490.4
chi_meditation,C1,pre_meditation,3441,18488.148,2935.476,48.925,0.841,67.95,3490.4
chi_meditation,C1,pre_meditation,3461,18506.062,2953.39,49.223,0.8461,61.41,3490.4
chi_meditation,C1,pre_meditation,3481,18525.078,2972.406,49.54,0.8516,62.96,3490.4
chi_meditation,C1,pre_meditation,3501,18543.266,2990.594,49.843,0.8568,60.0,3490.4
chi_meditation,C1,pre_meditation,3521,18561.047,3008.375,50.14,0.8619,71.77,3490.4
chi_meditation,C1,pre_meditation,3541,18580.188,3027.516,50.459,0.8674,58.2,3490.4
chi_meditation,C1,pre_meditation,3561,18600.203,3047.531,50.792,0.8731,56.87,3490.4
chi_meditation,C1,pre_meditation,3581,18619.727,3067.055,51.118,0.8787,63.97,3490.4
chi_meditation,C1,pre_meditation,3601,18637.359,3084.687,51.411,0.8838,65.08,3490.4
chi_meditation,C1,pre_meditation,3621,18655.719,3103.047,51.717,0.889,64.52,3490.4
chi_meditation,C1,pre_meditation,3641,18672.062,3119.39,51.99,0.8937,80.86,3490.4
chi_meditation,C1,pre_meditation,3661,18701.062,3148.39,52.473,0.902,73.89,3490.4
chi_meditation,C1,pre_meditation,3681,18715.352,3162.68,52.711,0.9061,89.29,3490.4
chi_meditation,C1,pre_meditation,3701,18730.953,3178.281,52.971,0.9106,63.49,3490.4
chi_meditation,C1,pre_meditation,3721,18749.062,3196.39,53.273,0.9158,67.95,3490.4
chi_meditation,C1,pre_meditation,3741,18766.422,3213.75,53.562,0.9207,71.77,3490.4
chi_meditation,C1,pre_meditation,3761,18785.445,3232.773,53.88,0.9262,59.52,3490.4
chi_meditation,C1,pre_meditation,3781,18804.18,3251.508,54.192,0.9315,64.52,3490.4
chi_meditation,C1,pre_meditation,3801,18822.977,3270.305,54.505,0.9369,61.41,3490.4
chi_meditation,C1,pre_meditation,3821,18840.5,3287.828,54.797,0.942,68.57,3490.4
chi_meditation,C1,pre_meditation,3841,18858.781,3306.109,55.102,0.9472,66.23,3490.4
chi_meditation,C1,pre_meditation,3861,18877.125,3324.453,55.408,0.9524,69.2,3490.4
chi_meditation,C1,pre_meditation,3881,18893.422,3340.75,55.679,0.9571,80.0,3490.4
chi_meditation,C1,pre_meditation,3901,18911.508,3358.836,55.981,0.9623,64.52,3490.4
chi_meditation,C1,pre_meditation,3921,18930.133,3377.461,56.291,0.9676,64.52,3490.4
chi_meditation,C1,pre_meditation,3941,18948.484,3395.812,56.597,0.9729,62.44,3490.4
chi_meditation,C1,pre_meditation,3961,18965.219,3412.547,56.876,0.9777,78.33,3490.4
chi_meditation,C1,pre_meditation,3981,18982.438,3429.766,57.163,0.9826,69.2,3490.4
chi_meditation,C1,pre_meditation,4001,19000.945,3448.273,57.471,0.9879,63.97,3490.4
chi_meditation,C1,pre_meditation,4021,19018.609,3465.937,57.766,0.993,67.95,3490.4
chi_meditation,C1,pre_meditation,4041,19036.055,3483.383,58.056,0.998,68.57,3490.4
chi_meditation,C2,meditation,1,19877.016,0.0,0.0,0.0,85.35,3177.1
chi_meditation,C2,meditation,22,19892.695,15.679,0.261,0.0049,75.28,3177.1
chi_meditation,C2,meditation,43,19908.586,31.57,0.526,0.0099,80.0,3177.1
chi_meditation,C2,meditation,64,19925.883,48.867,0.814,0.0154,67.34,3177.1
chi_meditation,C2,meditation,85,19943.43,66.414,1.107,0.0209,73.89,3177.1
chi_meditation,C2,meditation,106,19959.945,82.929,1.382,0.0261,80.0,3177.1
chi_meditation,C2,meditation,127,19976.477,99.461,1.658,0.0313,75.28,3177.1
chi_meditation,C2,meditation,148,19993.508,116.492,1.942,0.0367,72.46,3177.1
chi_meditation,C2,meditation,169,20010.406,133.39,2.223,0.042,79.16,3177.1
chi_meditation,C2,meditation,190,20026.438,149.422,2.49,0.047,79.16,3177.1
chi_meditation,C2,meditation,211,20041.953,164.937,2.749,0.0519,80.0,3177.1
chi_meditation,C2,meditation,232,20057.078,180.062,3.001,0.0567,83.45,3177.1
chi_meditation,C2,meditation,253,20072.672,195.656,3.261,0.0616,84.39,3177.1
chi_meditation,C2,meditation,274,20087.375,210.359,3.506,0.0662,93.6,3177.1
chi_meditation,C2,meditation,295,20102.234,225.218,3.754,0.0709,89.29,3177.1
chi_meditation,C2,meditation,316,20117.93,240.914,4.015,0.0758,80.86,3177.1
chi_meditation,C2,meditation,337,20132.938,255.922,4.265,0.0806,90.36,3177.1
chi_meditation,C2,meditation,358,20148.703,271.687,4.528,0.0855,79.16,3177.1
chi_meditation,C2,meditation,379,20163.719,286.703,4.778,0.0902,94.79,3177.1
chi_meditation,C2,meditation,400,20178.289,301.273,5.021,0.0948,82.53,3177.1
chi_meditation,C2,meditation,421,20193.367,316.351,5.273,0.0996,80.86,3177.1
chi_meditation,C2,meditation,442,20208.344,331.328,5.522,0.1043,91.46,3177.1
chi_meditation,C2,meditation,463,20222.5,345.484,5.758,0.1087,96.0,3177.1
chi_meditation,C2,meditation,484,20237.109,360.093,6.002,0.1133,89.29,3177.1
chi_meditation,C2,meditation,505,20252.094,375.078,6.251,0.1181,83.45,3177.1
chi_meditation,C2,meditation,526,20266.906,389.89,6.498,0.1227,79.16,3177.1
chi_meditation,C2,meditation,547,20282.75,405.734,6.762,0.1277,79.16,3177.1
chi_meditation,C2,meditation,568,20298.219,421.203,7.02,0.1326,87.21,3177.1
chi_meditation,C2,meditation,589,20313.234,436.218,7.27,0.1373,81.74,3177.1
chi_meditation,C2,meditation,610,20328.5,451.484,7.525,0.1421,86.33,3177.1
chi_meditation,C2,meditation,631,20343.195,466.179,7.77,0.1467,89.29,3177.1
chi_meditation,C2,meditation,652,20358.508,481.492,8.025,0.1515,77.62,3177.1
chi_meditation,C2,meditation,673,20373.797,496.781,8.28,0.1564,79.16,3177.1
chi_meditation,C2,meditation,694,20388.336,511.32,8.522,0.1609,92.59,3177.1
chi_meditation,C2,meditation,715,20402.297,525.281,8.755,0.1653,98.52,3177.1
chi_meditation,C2,meditation,736,20416.195,539.179,8.986,0.1697,89.29,3177.1
chi_meditation,C2,meditation,757,20431.312,554.296,9.238,0.1745,81.74,3177.1
chi_meditation,C2,meditation,778,20446.789,569.773,9.496,0.1793,88.24,3177.1
chi_meditation,C2,meditation,799,20461.359,584.343,9.739,0.1839,92.59,3177.1
chi_meditation,C2,meditation,820,20476.633,599.617,9.994,0.1887,84.39,3177.1
chi_meditation,C2,meditation,841,20492.758,615.742,10.262,0.1938,86.33,3177.1
chi_meditation,C2,meditation,862,20508.133,631.117,10.519,0.1986,82.53,3177.1
chi_meditation,C2,meditation,883,20523.961,646.945,10.782,0.2036,74.53,3177.1
chi_meditation,C2,meditation,904,20539.438,662.422,11.04,0.2085,77.62,3177.1
chi_meditation,C2,meditation,925,20554.578,677.562,11.293,0.2133,81.74,3177.1
chi_meditation,C2,meditation,946,20569.617,692.601,11.543,0.218,82.53,3177.1
chi_meditation,C2,meditation,967,20585.484,708.468,11.808,0.223,88.24,3177.1
chi_meditation,C2,meditation,988,20601.141,724.125,12.069,0.2279,86.33,3177.1
chi_meditation,C2,meditation,1009,20616.844,739.828,12.33,0.2329,88.24,3177.1
chi_meditation,C2,meditation,1030,20632.406,755.39,12.59,0.2378,90.36,3177.1
chi_meditation,C2,meditation,1051,20648.367,771.351,12.856,0.2428,81.74,3177.1
chi_meditation,C2,meditation,1072,20664.516,787.5,13.125,0.2479,88.24,3177.1
chi_meditation,C2,meditation,1093,20679.672,802.656,13.378,0.2526,88.24,3177.1
chi_meditation,C2,meditation,1114,20695.461,818.445,13.641,0.2576,82.53,3177.1
chi_meditation,C2,meditation,1135,20710.68,833.664,13.894,0.2624,84.39,3177.1
chi_meditation,C2,meditation,1156,20727.039,850.023,14.167,0.2675,76.82,3177.1
chi_meditation,C2,meditation,1177,20744.719,867.703,14.462,0.2731,71.77,3177.1
chi_meditation,C2,meditation,1198,20762.047,885.031,14.751,0.2786,72.46,3177.1
chi_meditation,C2,meditation,1219,20778.312,901.296,15.022,0.2837,76.05,3177.1
chi_meditation,C2,meditation,1240,20794.156,917.14,15.286,0.2887,73.89,3177.1
chi_meditation,C2,meditation,1261,20810.617,933.601,15.56,0.2938,73.17,3177.1
chi_meditation,C2,meditation,1282,20826.805,949.789,15.83,0.2989,74.53,3177.1
chi_meditation,C2,meditation,1303,20843.969,966.953,16.116,0.3043,66.23,3177.1
chi_meditation,C2,meditation,1324,20860.008,982.992,16.383,0.3094,76.05,3177.1
chi_meditation,C2,meditation,1345,20876.062,999.046,16.651,0.3144,71.77,3177.1
chi_meditation,C2,meditation,1366,20891.703,1014.687,16.911,0.3194,76.05,3177.1
chi_meditation,C2,meditation,1387,20907.727,1030.711,17.179,0.3244,74.53,3177.1
chi_meditation,C2,meditation,1408,20923.508,1046.492,17.442,0.3294,80.86,3177.1
chi_meditation,C2,meditation,1429,20939.508,1062.492,17.708,0.3344,84.39,3177.1
chi_meditation,C2,meditation,1450,20955.258,1078.242,17.971,0.3394,80.0,3177.1
chi_meditation,C2,meditation,1471,20971.039,1094.023,18.234,0.3443,69.2,3177.1
chi_meditation,C2,meditation,1492,20987.656,1110.64,18.511,0.3496,71.77,3177.1
chi_meditation,C2,meditation,1513,21003.859,1126.843,18.781,0.3547,75.28,3177.1
chi_meditation,C2,meditation,1534,21019.633,1142.617,19.044,0.3596,76.82,3177.1
chi_meditation,C2,meditation,1555,21035.328,1158.312,19.305,0.3646,92.59,3177.1
chi_meditation,C2,meditation,1576,21050.875,1173.859,19.564,0.3695,83.45,3177.1
chi_meditation,C2,meditation,1597,21066.992,1189.976,19.833,0.3745,77.62,3177.1
chi_meditation,C2,meditation,1618,21082.531,1205.515,20.092,0.3794,76.82,3177.1
chi_meditation,C2,meditation,1639,21097.562,1220.546,20.342,0.3842,77.62,3177.1
chi_meditation,C2,meditation,1660,21112.922,1235.906,20.598,0.389,77.62,3177.1
chi_meditation,C2,meditation,1681,21128.727,1251.711,20.862,0.394,77.62,3177.1
chi_meditation,C2,meditation,1702,21144.281,1267.265,21.121,0.3989,80.86,3177.1
chi_meditation,C2,meditation,1723,21160.047,1283.031,21.384,0.4038,75.28,3177.1
chi_meditation,C2,meditation,1744,21175.625,1298.609,21.643,0.4087,75.28,3177.1
chi_meditation,C2,meditation,1765,21192.078,1315.062,21.918,0.4139,71.77,3177.1
chi_meditation,C2,meditation,1786,21208.266,1331.25,22.188,0.419,80.86,3177.1
chi_meditation,C2,meditation,1807,21224.188,1347.172,22.453,0.424,84.39,3177.1
chi_meditation,C2,meditation,1828,21239.562,1362.546,22.709,0.4289,91.46,3177.1
chi_meditation,C2,meditation,1849,21255.055,1378.039,22.967,0.4337,76.05,3177.1
chi_meditation,C2,meditation,1870,21270.5,1393.484,23.225,0.4386,79.16,3177.1
chi_meditation,C2,meditation,1891,21286.453,1409.437,23.491,0.4436,86.33,3177.1
chi_meditation,C2,meditation,1912,21302.555,1425.539,23.759,0.4487,80.86,3177.1
chi_meditation,C2,meditation,1933,21318.07,1441.054,24.018,0.4536,76.05,3177.1
chi_meditation,C2,meditation,1954,21333.531,1456.515,24.275,0.4584,78.33,3177.1
chi_meditation,C2,meditation,1975,21349.547,1472.531,24.542,0.4635,81.74,3177.1
chi_meditation,C2,meditation,1996,21365.0,1487.984,24.8,0.4683,75.28,3177.1
chi_meditation,C2,meditation,2017,21381.195,1504.179,25.07,0.4734,78.33,3177.1
chi_meditation,C2,meditation,2038,21396.352,1519.336,25.322,0.4782,90.36,3177.1
chi_meditation,C2,meditation,2059,21411.664,1534.648,25.577,0.483,90.36,3177.1
chi_meditation,C2,meditation,2080,21427.016,1550.0,25.833,0.4879,88.24,3177.1
chi_meditation,C2,meditation,2101,21442.625,1565.609,26.093,0.4928,86.33,3177.1
chi_meditation,C2,meditation,2122,21458.859,1581.843,26.364,0.4979,80.86,3177.1
chi_meditation,C2,meditation,2143,21475.312,1598.296,26.638,0.5031,73.17,3177.1
chi_meditation,C2,meditation,2164,21491.641,1614.625,26.91,0.5082,87.21,3177.1
chi_meditation,C2,meditation,2185,21507.242,1630.226,27.17,0.5131,80.86,3177.1
chi_meditation,C2,meditation,2206,21523.375,1646.359,27.439,0.5182,76.82,3177.1
chi_meditation,C2,meditation,2227,21539.789,1662.773,27.713,0.5234,80.0,3177.1
chi_meditation,C2,meditation,2248,21555.547,1678.531,27.976,0.5283,84.39,3177.1
chi_meditation,C2,meditation,2269,21571.805,1694.789,28.246,0.5334,76.82,3177.1
chi_meditation,C2,meditation,2290,21588.305,1711.289,28.521,0.5386,73.89,3177.1
chi_meditation,C2,meditation,2311,21603.891,1726.875,28.781,0.5435,88.24,3177.1
chi_meditation,C2,meditation,2332,21619.0,1741.984,29.033,0.5483,86.33,3177.1
chi_meditation,C2,meditation,2353,21635.109,1758.093,29.302,0.5534,88.24,3177.1
chi_meditation,C2,meditation,2374,21651.633,1774.617,29.577,0.5586,78.33,3177.1
chi_meditation,C2,meditation,2395,21667.508,1790.492,29.842,0.5636,77.62,3177.1
chi_meditation,C2,meditation,2416,21682.594,1805.578,30.093,0.5683,78.33,3177.1
chi_meditation,C2,meditation,2437,21697.617,1820.601,30.343,0.573,77.62,3177.1
chi_meditation,C2,meditation,2458,21712.938,1835.922,30.599,0.5779,73.17,3177.1
chi_meditation,C2,meditation,2479,21728.445,1851.429,30.857,0.5827,78.33,3177.1
chi_meditation,C2,meditation,2500,21743.477,1866.461,31.108,0.5875,82.53,3177.1
chi_meditation,C2,meditation,2521,21758.914,1881.898,31.365,0.5923,87.21,3177.1
chi_meditation,C2,meditation,2542,21774.438,1897.422,31.624,0.5972,85.35,3177.1
chi_meditation,C2,meditation,2563,21789.562,1912.546,31.876,0.602,86.33,3177.1
chi_meditation,C2,meditation,2584,21804.531,1927.515,32.125,0.6067,82.53,3177.1
chi_meditation,C2,meditation,2605,21819.516,1942.5,32.375,0.6114,77.62,3177.1
chi_meditation,C2,meditation,2626,21834.477,1957.461,32.624,0.6161,82.53,3177.1
chi_meditation,C2,meditation,2647,21849.297,1972.281,32.871,0.6208,87.21,3177.1
chi_meditation,C2,meditation,2668,21864.367,1987.351,33.123,0.6255,93.6,3177.1
chi_meditation,C2,meditation,2689,21879.328,2002.312,33.372,0.6302,86.33,3177.1
chi_meditation,C2,meditation,2710,21893.93,2016.914,33.615,0.6348,87.21,3177.1
chi_meditation,C2,meditation,2731,21908.945,2031.929,33.865,0.6395,94.79,3177.1
chi_meditation,C2,meditation,2752,21923.906,2046.89,34.115,0.6443,93.6,3177.1
chi_meditation,C2,meditation,2773,21938.945,2061.929,34.365,0.649,79.16,3177.1
chi_meditation,C2,meditation,2794,21954.617,2077.601,34.627,0.6539,75.28,3177.1
chi_meditation,C2,meditation,2815,21969.914,2092.898,34.882,0.6587,78.33,3177.1
chi_meditation,C2,meditation,2836,21985.406,2108.39,35.14,0.6636,75.28,3177.1
chi_meditation,C2,meditation,2857,22000.789,2123.773,35.396,0.6685,85.35,3177.1
chi_meditation,C2,meditation,2878,22015.766,2138.75,35.646,0.6732,87.21,3177.1
chi_meditation,C2,meditation,2899,22030.992,2153.976,35.9,0.678,85.35,3177.1
chi_meditation,C2,meditation,2920,22046.008,2168.992,36.15,0.6827,84.39,3177.1
chi_meditation,C2,meditation,2941,22060.977,2183.961,36.399,0.6874,85.35,3177.1
chi_meditation,C2,meditation,2962,22075.414,2198.398,36.64,0.6919,81.74,3177.1
chi_meditation,C2,meditation,2983,22090.0,2212.984,36.883,0.6965,80.0,3177.1
chi_meditation,C2,meditation,3004,22104.602,2227.586,37.126,0.7011,86.33,3177.1
chi_meditation,C2,meditation,3025,22119.016,2242.0,37.367,0.7057,85.35,3177.1
chi_meditation,C2,meditation,3046,22134.859,2257.843,37.631,0.7107,76.82,3177.1
chi_meditation,C2,meditation,3067,22150.281,2273.265,37.888,0.7155,76.05,3177.1
chi_meditation,C2,meditation,3088,22164.781,2287.765,38.129,0.7201,87.21,3177.1
chi_meditation,C2,meditation,3109,22179.219,2302.203,38.37,0.7246,91.46,3177.1
chi_meditation,C2,meditation,3130,22194.75,2317.734,38.629,0.7295,84.39,3177.1
chi_meditation,C2,meditation,3151,22210.047,2333.031,38.884,0.7343,81.74,3177.1
chi_meditation,C2,meditation,3172,22224.414,2347.398,39.123,0.7388,82.53,3177.1
chi_meditation,C2,meditation,3193,22239.156,2362.14,39.369,0.7435,86.33,3177.1
chi_meditation,C2,meditation,3214,22253.859,2376.843,39.614,0.7481,88.24,3177.1
chi_meditation,C2,meditation,3235,22269.422,2392.406,39.873,0.753,84.39,3177.1
chi_meditation,C2,meditation,3256,22284.477,2407.461,40.124,0.7577,82.53,3177.1
